num= 5000
0.000, 0.000000000000
0.001, 0.000468749878
0.002, 0.000937499023
0.003, 0.001406246704
0.004, 0.001874992188
0.005, 0.002343734741
0.006, 0.002812473633
0.007, 0.003281208130
0.008, 0.003749937500
0.009, 0.004218661011
0.010, 0.004687377931
0.011, 0.005156087526
0.012, 0.005624789065
0.013, 0.006093481815
0.014, 0.006562165044
0.015, 0.007030838020
0.016, 0.007499500010
0.017, 0.007968150282
0.018, 0.008436788104
0.019, 0.008905412743
0.020, 0.009374023468
0.021, 0.009842619546
0.022, 0.010311200244
0.023, 0.010779764832
0.024, 0.011248312576
0.025, 0.011716842744
0.026, 0.012185354605
0.027, 0.012653847427
0.028, 0.013122320477
0.029, 0.013590773023
0.030, 0.014059204333
0.031, 0.014527613676
0.032, 0.014996000320
0.033, 0.015464363532
0.034, 0.015932702582
0.035, 0.016401016736
0.036, 0.016869305264
0.037, 0.017337567434
0.038, 0.017805802513
0.039, 0.018274009772
0.040, 0.018742188477
0.041, 0.019210337897
0.042, 0.019678457301
0.043, 0.020146545958
0.044, 0.020614603135
0.045, 0.021082628102
0.046, 0.021550620128
0.047, 0.022018578481
0.048, 0.022486502430
0.049, 0.022954391243
0.050, 0.023422244191
0.051, 0.023890060541
0.052, 0.024357839563
0.053, 0.024825580526
0.054, 0.025293282699
0.055, 0.025760945351
0.056, 0.026228567752
0.057, 0.026696149170
0.058, 0.027163688876
0.059, 0.027631186138
0.060, 0.028098640227
0.061, 0.028566050412
0.062, 0.029033415962
0.063, 0.029500736148
0.064, 0.029968010238
0.065, 0.030435237504
0.066, 0.030902417215
0.067, 0.031369548640
0.068, 0.031836631051
0.069, 0.032303663717
0.070, 0.032770645908
0.071, 0.033237576896
0.072, 0.033704455949
0.073, 0.034171282340
0.074, 0.034638055337
0.075, 0.035104774213
0.076, 0.035571438238
0.077, 0.036038046682
0.078, 0.036504598817
0.079, 0.036971093913
0.080, 0.037437531243
0.081, 0.037903910076
0.082, 0.038370229684
0.083, 0.038836489338
0.084, 0.039302688311
0.085, 0.039768825873
0.086, 0.040234901296
0.087, 0.040700913853
0.088, 0.041166862814
0.089, 0.041632747452
0.090, 0.042098567039
0.091, 0.042564320847
0.092, 0.043030008148
0.093, 0.043495628214
0.094, 0.043961180319
0.095, 0.044426663735
0.096, 0.044892077733
0.097, 0.045357421588
0.098, 0.045822694572
0.099, 0.046287895958
0.100, 0.046753025019
0.101, 0.047218081029
0.102, 0.047683063260
0.103, 0.048147970987
0.104, 0.048612803482
0.105, 0.049077560020
0.106, 0.049542239874
0.107, 0.050006842319
0.108, 0.050471366628
0.109, 0.050935812075
0.110, 0.051400177935
0.111, 0.051864463482
0.112, 0.052328667992
0.113, 0.052792790737
0.114, 0.053256830994
0.115, 0.053720788037
0.116, 0.054184661141
0.117, 0.054648449582
0.118, 0.055112152635
0.119, 0.055575769575
0.120, 0.056039299678
0.121, 0.056502742219
0.122, 0.056966096475
0.123, 0.057429361721
0.124, 0.057892537234
0.125, 0.058355622290
0.126, 0.058818616165
0.127, 0.059281518137
0.128, 0.059744327480
0.129, 0.060207043474
0.130, 0.060669665393
0.131, 0.061132192517
0.132, 0.061594624121
0.133, 0.062056959484
0.134, 0.062519197883
0.135, 0.062981338596
0.136, 0.063443380900
0.137, 0.063905324074
0.138, 0.064367167396
0.139, 0.064828910144
0.140, 0.065290551598
0.141, 0.065752091034
0.142, 0.066213527733
0.143, 0.066674860974
0.144, 0.067136090035
0.145, 0.067597214196
0.146, 0.068058232736
0.147, 0.068519144935
0.148, 0.068979950073
0.149, 0.069440647430
0.150, 0.069901236286
0.151, 0.070361715921
0.152, 0.070822085616
0.153, 0.071282344652
0.154, 0.071742492309
0.155, 0.072202527868
0.156, 0.072662450611
0.157, 0.073122259819
0.158, 0.073581954773
0.159, 0.074041534756
0.160, 0.074500999048
0.161, 0.074960346933
0.162, 0.075419577692
0.163, 0.075878690609
0.164, 0.076337684964
0.165, 0.076796560042
0.166, 0.077255315126
0.167, 0.077713949498
0.168, 0.078172462442
0.169, 0.078630853242
0.170, 0.079089121181
0.171, 0.079547265543
0.172, 0.080005285613
0.173, 0.080463180674
0.174, 0.080920950012
0.175, 0.081378592911
0.176, 0.081836108655
0.177, 0.082293496531
0.178, 0.082750755823
0.179, 0.083207885818
0.180, 0.083664885799
0.181, 0.084121755055
0.182, 0.084578492870
0.183, 0.085035098532
0.184, 0.085491571326
0.185, 0.085947910539
0.186, 0.086404115459
0.187, 0.086860185373
0.188, 0.087316119567
0.189, 0.087771917330
0.190, 0.088227577950
0.191, 0.088683100714
0.192, 0.089138484910
0.193, 0.089593729828
0.194, 0.090048834755
0.195, 0.090503798982
0.196, 0.090958621796
0.197, 0.091413302487
0.198, 0.091867840345
0.199, 0.092322234659
0.200, 0.092776484720
0.201, 0.093230589818
0.202, 0.093684549243
0.203, 0.094138362286
0.204, 0.094592028238
0.205, 0.095045546390
0.206, 0.095498916033
0.207, 0.095952136459
0.208, 0.096405206960
0.209, 0.096858126827
0.210, 0.097310895354
0.211, 0.097763511833
0.212, 0.098215975556
0.213, 0.098668285817
0.214, 0.099120441908
0.215, 0.099572443124
0.216, 0.100024288758
0.217, 0.100475978104
0.218, 0.100927510457
0.219, 0.101378885110
0.220, 0.101830101359
0.221, 0.102281158498
0.222, 0.102732055823
0.223, 0.103182792629
0.224, 0.103633368212
0.225, 0.104083781867
0.226, 0.104534032892
0.227, 0.104984120583
0.228, 0.105434044236
0.229, 0.105883803148
0.230, 0.106333396617
0.231, 0.106782823940
0.232, 0.107232084414
0.233, 0.107681177339
0.234, 0.108130102012
0.235, 0.108578857731
0.236, 0.109027443796
0.237, 0.109475859506
